user_id,gender,age,occupation,watched_count,a_optimal_k,b_optimal_k,c_optimal_k,avg_count_all,avg_count_genre_only,avg_count_no_genre
3682,F,50,1,53,6,9,6,8.83,5.89,8.83
3683,M,25,2,389,4,2,9,97.25,194.5,43.22
3684,M,25,17,90,7,5,7,12.86,18.0,12.86
3685,M,25,5,204,5,8,5,40.8,25.5,40.8
3686,M,25,7,48,6,7,6,8.0,6.86,8.0
3687,F,50,1,121,7,8,7,17.29,15.12,17.29
3688,M,18,6,188,8,5,8,23.5,37.6,23.5
3689,M,25,0,158,8,2,8,19.75,79.0,19.75
3690,M,18,0,275,5,2,5,55.0,137.5,55.0
3691,M,25,7,191,5,8,5,38.2,23.88,38.2
3692,M,35,17,42,4,5,4,10.5,8.4,10.5
3693,M,25,15,399,5,3,7,79.8,133.0,57.0
3694,M,25,12,35,5,2,5,7.0,17.5,7.0
3695,M,25,2,183,2,7,2,91.5,26.14,91.5
3696,M,35,7,88,7,7,7,12.57,12.57,12.57
3697,M,25,15,92,4,3,4,23.0,30.67,23.0
3698,M,25,7,77,3,2,3,25.67,38.5,25.67
3699,F,56,3,38,4,3,4,9.5,12.67,9.5
3700,M,25,14,45,7,2,7,6.43,22.5,6.43
3701,M,35,1,52,5,3,5,10.4,17.33,10.4
3702,M,35,15,31,4,6,4,7.75,5.17,7.75
3703,M,18,12,30,4,3,4,7.5,10.0,7.5
3704,F,35,0,142,3,3,3,47.33,47.33,47.33
3705,M,45,7,494,6,8,6,82.33,61.75,82.33
3706,M,25,12,47,6,5,6,7.83,9.4,7.83
3707,F,18,0,37,4,4,4,9.25,9.25,9.25
3708,M,56,7,22,5,4,5,4.4,5.5,4.4
3709,M,25,12,234,6,6,6,39.0,39.0,39.0
3710,M,1,10,49,7,7,7,7.0,7.0,7.0
3711,M,35,0,64,4,9,4,16.0,7.11,16.0
3712,M,25,17,99,4,5,4,24.75,19.8,24.75
3713,F,25,7,285,4,7,4,71.25,40.71,71.25
3714,M,25,17,21,7,6,7,3.0,3.5,3.0
3715,M,18,5,204,7,5,4,29.14,40.8,51.0
3716,M,18,12,291,7,6,7,41.57,48.5,41.57
3717,M,35,17,199,3,5,3,66.33,39.8,66.33
3718,M,50,17,143,6,7,6,23.83,20.43,23.83
3719,M,25,1,25,6,5,6,4.17,5.0,4.17
3720,M,45,7,125,7,8,7,17.86,15.62,17.86
3721,M,25,15,72,6,8,2,12.0,9.0,36.0
3722,M,25,18,19,7,3,7,2.71,6.33,2.71
3723,M,25,14,29,5,7,5,5.8,4.14,5.8
3724,M,35,6,378,7,3,8,54.0,126.0,47.25
3725,M,18,4,19,2,4,2,9.5,4.75,9.5
3726,M,25,17,241,7,8,7,34.43,30.12,34.43
3727,M,35,7,326,6,2,6,54.33,163.0,54.33
3728,M,18,4,39,7,6,7,5.57,6.5,5.57
3729,M,18,4,306,5,9,5,61.2,34.0,61.2
3730,M,25,1,20,5,2,5,4.0,10.0,4.0
3731,M,25,17,86,3,3,3,28.67,28.67,28.67
3732,M,25,17,132,6,8,6,22.0,16.5,22.0
3733,M,18,4,71,7,6,7,10.14,11.83,10.14
3734,M,18,4,38,7,3,7,5.43,12.67,5.43
3735,M,25,0,196,9,3,9,21.78,65.33,21.78
3736,M,35,1,89,3,5,3,29.67,17.8,29.67
3737,M,25,14,97,6,9,6,16.17,10.78,16.17
3738,M,45,7,25,7,6,7,3.57,4.17,3.57
3739,M,56,11,15,3,5,3,5.0,3.0,5.0
3740,M,18,5,29,4,9,4,7.25,3.22,7.25
3741,M,25,0,90,4,4,4,22.5,22.5,22.5
3742,M,25,0,95,7,8,7,13.57,11.88,13.57
3743,F,35,7,23,5,3,5,4.6,7.67,4.6
3744,M,25,0,27,7,7,7,3.86,3.86,3.86
3745,F,25,9,139,6,8,6,23.17,17.38,23.17
3746,M,25,5,234,6,8,6,39.0,29.25,39.0
3747,M,45,13,48,7,3,7,6.86,16.0,6.86
3748,M,18,4,25,4,6,4,6.25,4.17,6.25
3749,F,25,0,76,3,3,3,25.33,25.33,25.33
3750,F,18,4,21,7,3,7,3.0,7.0,3.0
3751,F,35,12,257,8,7,8,32.12,36.71,32.12
3752,F,18,1,112,5,4,5,22.4,28.0,22.4
3753,M,25,7,35,3,2,3,11.67,17.5,11.67
3754,M,56,7,199,7,6,7,28.43,33.17,28.43
3755,F,50,14,49,7,7,7,7.0,7.0,7.0
3756,M,18,12,270,7,2,7,38.57,135.0,38.57
3757,M,25,7,138,4,3,4,34.5,46.0,34.5
3758,F,35,5,33,4,9,4,8.25,3.67,8.25
3759,M,35,6,68,5,7,5,13.6,9.71,13.6
3760,M,50,0,191,8,6,8,23.88,31.83,23.88
3761,M,25,17,112,2,7,2,56.0,16.0,56.0
3762,M,50,6,263,8,5,8,32.88,52.6,32.88
3763,M,25,2,96,7,4,7,13.71,24.0,13.71
3764,M,25,1,23,6,3,6,3.83,7.67,3.83
3765,F,50,3,17,2,4,2,8.5,4.25,8.5
3766,F,18,1,90,7,3,7,12.86,30.0,12.86
3767,M,25,0,29,3,5,3,9.67,5.8,9.67
3768,M,25,4,481,8,3,8,60.12,160.33,60.12
3769,M,25,15,282,6,2,6,47.0,141.0,47.0
3770,F,35,3,178,4,6,4,44.5,29.67,44.5
3771,M,25,1,304,5,3,5,60.8,101.33,60.8
3772,M,35,17,35,6,8,6,5.83,4.38,5.83
3773,M,35,6,240,9,4,9,26.67,60.0,26.67
3774,M,25,0,33,3,5,3,11.0,6.6,11.0
3775,M,35,12,67,3,7,3,22.33,9.57,22.33
3776,F,25,4,30,9,3,9,3.33,10.0,3.33
3777,M,18,4,79,4,7,4,19.75,11.29,19.75
3778,M,25,0,625,7,9,7,89.29,69.44,89.29
3779,F,45,2,37,6,4,6,6.17,9.25,6.17
3780,M,1,0,198,3,7,3,66.0,28.29,66.0
3781,F,56,11,28,7,5,7,4.0,5.6,4.0
3782,F,25,0,38,9,7,9,4.22,5.43,4.22
3783,M,25,7,19,7,5,7,2.71,3.8,2.71
3784,F,25,1,30,7,3,7,4.29,10.0,4.29
3785,F,25,20,22,8,3,8,2.75,7.33,2.75
3786,F,25,0,44,3,2,3,14.67,22.0,14.67
3787,F,25,0,14,4,2,4,3.5,7.0,3.5
3788,F,18,0,17,4,7,4,4.25,2.43,4.25
3789,F,25,0,92,3,2,3,30.67,46.0,30.67
3790,F,25,17,84,6,3,9,14.0,28.0,9.33
3791,M,50,18,86,7,6,7,12.29,14.33,12.29
3792,M,25,6,522,7,4,7,74.57,130.5,74.57
3793,M,18,4,99,7,4,7,14.14,24.75,14.14
3794,F,18,4,32,8,4,8,4.0,8.0,4.0
3795,F,18,4,17,7,6,7,2.43,2.83,2.43
3796,M,45,14,137,8,6,8,17.12,22.83,17.12
3797,M,25,7,13,6,3,6,2.17,4.33,2.17
3798,M,25,7,19,3,3,3,6.33,6.33,6.33
3799,M,18,0,80,7,6,7,11.43,13.33,11.43
3800,M,18,1,52,6,2,6,8.67,26.0,8.67
3801,M,18,12,86,8,7,8,10.75,12.29,10.75
3802,M,18,0,13,8,6,8,1.62,2.17,1.62
3803,F,35,9,19,7,6,7,2.71,3.17,2.71
3804,M,25,6,111,5,7,5,22.2,15.86,22.2
3805,F,35,1,23,6,6,6,3.83,3.83,3.83
3806,M,18,4,99,6,6,6,16.5,16.5,16.5
3807,F,35,19,307,8,3,8,38.38,102.33,38.38
3808,M,25,7,795,8,9,8,99.38,88.33,99.38
3809,M,35,6,26,6,8,6,4.33,3.25,4.33
3810,M,50,7,42,4,8,4,10.5,5.25,10.5
3811,M,25,15,68,8,3,4,8.5,22.67,17.0
3812,M,35,17,80,7,2,7,11.43,40.0,11.43
3813,M,35,7,48,7,5,7,6.86,9.6,6.86
3814,M,25,15,22,2,3,2,11.0,7.33,11.0
3815,M,25,17,83,5,8,5,16.6,10.38,16.6
3816,F,25,3,184,9,7,9,20.44,26.29,20.44
3817,M,35,3,37,4,3,4,9.25,12.33,9.25
3818,M,45,17,35,7,2,7,5.0,17.5,5.0
3819,M,25,12,88,6,4,6,14.67,22.0,14.67
3820,M,25,17,34,2,5,2,17.0,6.8,17.0
3821,M,25,20,440,7,2,4,62.86,220.0,110.0
3822,M,45,20,128,8,8,4,16.0,16.0,32.0
3823,M,56,7,372,8,2,8,46.5,186.0,46.5
3824,M,25,17,631,4,3,4,157.75,210.33,157.75
3825,M,18,1,321,7,7,7,45.86,45.86,45.86
3826,M,25,1,21,5,3,6,4.2,7.0,3.5
3827,M,50,2,125,8,2,9,15.62,62.5,13.89
3828,M,25,20,28,4,4,4,7.0,7.0,7.0
3829,F,25,1,542,8,4,8,67.75,135.5,67.75
3830,M,18,4,79,4,3,6,19.75,26.33,13.17
3831,F,18,6,86,5,7,5,17.2,12.29,17.2
3832,F,25,7,67,5,2,5,13.4,33.5,13.4
3833,M,25,1,198,4,7,4,49.5,28.29,49.5
3834,M,18,2,382,9,3,9,42.44,127.33,42.44
3835,M,25,7,56,8,9,8,7.0,6.22,7.0
3836,F,50,8,331,8,4,8,41.38,82.75,41.38
3837,M,25,17,136,9,5,9,15.11,27.2,15.11
3838,F,25,14,16,2,5,2,8.0,3.2,8.0
3839,M,50,14,70,9,3,9,7.78,23.33,7.78
3840,F,25,0,49,2,6,2,24.5,8.17,24.5
3841,M,45,18,787,9,7,9,87.44,112.43,87.44
3842,F,35,16,418,5,8,5,83.6,52.25,83.6
3843,F,1,10,44,7,8,7,6.29,5.5,6.29
3844,M,18,4,92,6,6,6,15.33,15.33,15.33
3845,M,25,12,51,4,6,4,12.75,8.5,12.75
3846,M,35,0,45,7,6,7,6.43,7.5,6.43
3847,M,25,7,288,7,2,7,41.14,144.0,41.14
3848,M,25,15,44,7,4,7,6.29,11.0,6.29
3849,M,35,0,45,5,5,5,9.0,9.0,9.0
3850,M,18,3,269,7,4,7,38.43,67.25,38.43
3851,M,25,12,60,4,7,4,15.0,8.57,15.0
3852,M,50,16,27,6,2,8,4.5,13.5,3.38
3853,M,25,14,210,7,5,7,30.0,42.0,30.0
3854,M,25,14,50,7,7,7,7.14,7.14,7.14
3855,M,25,17,67,7,5,7,9.57,13.4,9.57
3856,F,35,20,27,5,3,5,5.4,9.0,5.4
3857,M,18,14,38,7,6,7,5.43,6.33,5.43
3858,F,45,9,100,9,4,9,11.11,25.0,11.11
3859,M,25,0,226,9,3,9,25.11,75.33,25.11
3860,M,45,17,115,7,6,7,16.43,19.17,16.43
3861,M,18,4,28,5,6,5,5.6,4.67,5.6
3862,M,25,17,22,6,2,6,3.67,11.0,3.67
3863,M,25,0,18,8,2,8,2.25,9.0,2.25
3864,M,50,20,117,8,4,8,14.62,29.25,14.62
3865,F,1,10,36,9,5,9,4.0,7.2,4.0
3866,M,45,14,60,3,3,3,20.0,20.0,20.0
3867,M,35,3,34,5,7,5,6.8,4.86,6.8
3868,M,18,12,196,4,3,4,49.0,65.33,49.0
3869,M,18,17,40,2,4,2,20.0,10.0,20.0
3870,M,25,17,18,9,9,9,2.0,2.0,2.0
3871,M,18,4,79,7,7,7,11.29,11.29,11.29
3872,M,25,1,35,9,7,9,3.89,5.0,3.89
3873,F,45,2,54,7,2,7,7.71,27.0,7.71
3874,M,25,7,86,9,3,9,9.56,28.67,9.56
3875,M,25,0,27,6,4,6,4.5,6.75,4.5
3876,M,25,0,32,6,5,6,5.33,6.4,5.33
3877,M,45,1,11,3,4,3,3.67,2.75,3.67
3878,M,35,16,325,5,7,7,65.0,46.43,46.43
3879,M,25,3,31,3,5,3,10.33,6.2,10.33
3880,M,25,7,35,7,6,7,5.0,5.83,5.0
3881,M,18,2,54,6,4,6,9.0,13.5,9.0
3882,M,56,14,125,3,3,3,41.67,41.67,41.67
3883,M,50,16,17,7,9,7,2.43,1.89,2.43
3884,M,18,4,403,7,5,7,57.57,80.6,57.57
3885,M,25,12,394,8,6,8,49.25,65.67,49.25
3886,M,35,7,66,6,8,6,11.0,8.25,11.0
3887,M,18,4,211,8,4,8,26.38,52.75,26.38
3888,M,45,17,94,7,3,7,13.43,31.33,13.43
3889,M,45,6,69,6,6,6,11.5,11.5,11.5
3890,M,18,4,41,7,7,7,5.86,5.86,5.86
3891,F,56,16,70,7,4,7,10.0,17.5,10.0
3892,M,25,20,319,9,8,9,35.44,39.88,35.44
3893,M,25,6,25,3,2,3,8.33,12.5,8.33
3894,M,35,16,89,2,3,2,44.5,29.67,44.5
3895,F,35,0,52,7,4,7,7.43,13.0,7.43
3896,M,35,0,104,5,7,5,20.8,14.86,20.8
3897,M,56,17,12,3,3,3,4.0,4.0,4.0
3898,M,45,11,58,5,3,5,11.6,19.33,11.6
3899,M,25,17,37,9,6,9,4.11,6.17,4.11
3900,F,25,14,280,3,4,3,93.33,70.0,93.33
3901,M,18,14,55,2,6,2,27.5,9.17,27.5
3902,M,25,5,120,8,4,8,15.0,30.0,15.0
3903,M,25,0,113,5,2,5,22.6,56.5,22.6
3904,M,1,10,75,9,5,9,8.33,15.0,8.33
3905,M,25,17,57,9,2,9,6.33,28.5,6.33
3906,M,50,17,43,4,3,4,10.75,14.33,10.75
3907,F,18,14,37,7,2,7,5.29,18.5,5.29
3908,M,25,0,86,5,3,5,17.2,28.67,17.2
3909,M,18,17,54,7,4,7,7.71,13.5,7.71
3910,M,25,20,170,5,5,5,34.0,34.0,34.0
3911,M,18,0,18,2,4,2,9.0,4.5,9.0
3912,M,25,4,57,3,7,3,19.0,8.14,19.0
3913,M,18,17,118,7,5,7,16.86,23.6,16.86
3914,M,35,4,74,6,4,6,12.33,18.5,12.33
3915,F,35,3,19,5,3,5,3.8,6.33,3.8
3916,M,25,4,363,7,8,7,51.86,45.38,51.86
3917,F,35,9,66,7,6,7,9.43,11.0,9.43
3918,M,25,18,22,5,3,5,4.4,7.33,4.4
3919,M,45,0,47,3,5,3,15.67,9.4,15.67
3920,M,35,17,46,9,3,9,5.11,15.33,5.11
3921,M,25,14,56,6,6,6,9.33,9.33,9.33
3922,M,18,4,136,6,4,6,22.67,34.0,22.67
3923,M,35,2,72,5,3,5,14.4,24.0,14.4
3924,M,50,12,50,7,6,7,7.14,8.33,7.14
3925,M,25,12,71,9,8,9,7.89,8.88,7.89
3926,M,25,2,46,3,7,3,15.33,6.57,15.33
3927,F,25,16,102,2,7,2,51.0,14.57,51.0
3928,M,25,0,24,2,7,2,12.0,3.43,12.0
3929,M,25,5,438,7,4,7,62.57,109.5,62.57
3930,M,56,3,125,7,6,3,17.86,20.83,41.67
3931,M,25,5,152,7,4,7,21.71,38.0,21.71
3932,M,25,7,18,2,7,2,9.0,2.57,9.0
3933,F,35,6,17,6,2,6,2.83,8.5,2.83
3934,M,25,0,473,6,3,6,78.83,157.67,78.83
3935,M,35,18,117,8,5,8,14.62,23.4,14.62
3936,F,35,12,22,7,8,7,3.14,2.75,3.14
3937,M,56,2,44,8,2,8,5.5,22.0,5.5
3938,M,25,2,61,8,7,8,7.62,8.71,7.62
3939,M,45,7,14,8,2,8,1.75,7.0,1.75
3940,M,35,20,327,6,3,6,54.5,109.0,54.5
3941,M,45,17,34,8,6,8,4.25,5.67,4.25
3942,M,18,4,403,7,3,7,57.57,134.33,57.57
3943,F,35,7,42,8,8,8,5.25,5.25,5.25
3944,F,35,16,33,4,7,4,8.25,4.71,8.25
3945,F,45,1,332,5,5,8,66.4,66.4,41.5
3946,F,25,12,184,7,5,7,26.29,36.8,26.29
3947,M,25,0,67,7,2,7,9.57,33.5,9.57
3948,F,45,12,69,8,4,8,8.62,17.25,8.62
3949,M,45,0,51,7,4,7,7.29,12.75,7.29
3950,M,25,4,47,7,5,7,6.71,9.4,6.71
3951,F,18,4,136,7,4,7,19.43,34.0,19.43
3952,F,45,1,45,6,3,6,7.5,15.0,7.5
3953,M,25,12,145,9,2,9,16.11,72.5,16.11
3954,M,18,4,35,5,5,5,7.0,7.0,7.0
3955,M,35,0,100,5,6,5,20.0,16.67,20.0
3956,M,25,0,24,3,3,3,8.0,8.0,8.0
3957,M,35,11,248,7,2,7,35.43,124.0,35.43
3958,M,45,7,106,4,7,7,26.5,15.14,15.14
3959,F,45,1,14,2,6,2,7.0,2.33,7.0
3960,F,35,14,22,6,6,6,3.67,3.67,3.67
3961,M,25,1,151,8,2,4,18.88,75.5,37.75
3962,F,56,0,52,4,3,4,13.0,17.33,13.0
3963,M,50,20,297,5,7,5,59.4,42.43,59.4
3964,M,56,16,43,4,8,4,10.75,5.38,10.75
3965,M,18,11,206,7,3,7,29.43,68.67,29.43
3966,M,25,0,36,7,2,7,5.14,18.0,5.14
3967,F,18,2,305,7,7,7,43.57,43.57,43.57
3968,M,25,2,55,2,7,2,27.5,7.86,27.5
3969,M,56,7,15,7,5,7,2.14,3.0,2.14
3970,F,25,2,173,4,8,4,43.25,21.62,43.25
3971,F,18,4,249,7,3,7,35.57,83.0,35.57
3972,F,25,6,17,4,8,4,4.25,2.12,4.25
3973,M,25,7,59,7,5,7,8.43,11.8,8.43
3974,M,35,0,80,9,7,9,8.89,11.43,8.89
3975,F,25,5,62,5,6,5,12.4,10.33,12.4
3976,F,25,0,182,6,6,6,30.33,30.33,30.33
3977,M,35,14,18,6,6,6,3.0,3.0,3.0
3978,M,35,13,90,4,2,4,22.5,45.0,22.5
3979,F,50,9,63,3,8,3,21.0,7.88,21.0
3980,M,25,4,27,6,2,6,4.5,13.5,4.5
3981,F,45,0,139,4,5,4,34.75,27.8,34.75
3982,M,56,13,51,7,3,7,7.29,17.0,7.29
3983,M,25,0,90,7,5,7,12.86,18.0,12.86
3984,M,25,7,47,7,4,7,6.71,11.75,6.71
3985,M,45,16,175,6,6,6,29.17,29.17,29.17
3986,M,25,7,31,3,8,3,10.33,3.88,10.33
3987,F,18,4,34,8,6,8,4.25,5.67,4.25
3988,F,25,14,136,7,9,5,19.43,15.11,27.2
3989,M,50,12,152,7,8,7,21.71,19.0,21.71
3990,M,25,16,60,7,3,7,8.57,20.0,8.57
3991,M,25,7,35,7,9,7,5.0,3.89,5.0
3992,M,25,4,313,3,6,3,104.33,52.17,104.33
3993,M,25,0,239,3,4,3,79.67,59.75,79.67
3994,M,50,7,127,6,4,6,21.17,31.75,21.17
3995,M,35,17,114,6,8,6,19.0,14.25,19.0
3996,M,18,14,90,6,3,6,15.0,30.0,15.0
3997,M,35,17,214,2,6,5,107.0,35.67,42.8
3998,M,45,0,200,4,3,4,50.0,66.67,50.0
3999,M,35,17,495,7,8,5,70.71,61.88,99.0
4000,M,35,7,42,4,7,4,10.5,6.0,10.5
4001,F,25,1,295,9,7,9,32.78,42.14,32.78
4002,M,45,16,31,6,2,6,5.17,15.5,5.17
4003,M,56,13,27,6,4,6,4.5,6.75,4.5
4004,M,50,0,89,7,4,7,12.71,22.25,12.71
4005,M,35,7,162,3,8,3,54.0,20.25,54.0
4006,M,1,7,138,3,5,8,46.0,27.6,17.25
4007,M,35,12,375,3,9,7,125.0,41.67,53.57
4008,M,18,1,17,2,4,2,8.5,4.25,8.5
4009,M,18,7,209,5,7,5,41.8,29.86,41.8
4010,M,25,14,16,2,7,2,8.0,2.29,8.0
4011,M,25,17,37,6,6,6,6.17,6.17,6.17
4012,M,18,4,31,4,5,4,7.75,6.2,7.75
4013,M,25,1,146,7,5,7,20.86,29.2,20.86
4014,M,25,0,166,7,9,7,23.71,18.44,23.71
4015,F,45,3,67,7,2,7,9.57,33.5,9.57
4016,M,50,0,447,8,2,8,55.88,223.5,55.88
4017,M,25,14,27,8,6,8,3.38,4.5,3.38
4018,F,45,20,100,8,7,8,12.5,14.29,12.5
4019,M,35,17,15,3,7,3,5.0,2.14,5.0
4020,M,25,6,67,2,4,2,33.5,16.75,33.5
4021,M,50,20,502,6,3,8,83.67,167.33,62.75
4022,M,35,14,281,6,4,7,46.83,70.25,40.14
4023,F,35,9,52,3,5,3,17.33,10.4,17.33
4024,M,25,5,186,8,2,3,23.25,93.0,62.0
4025,F,56,6,18,3,6,3,6.0,3.0,6.0
4026,M,25,7,197,8,7,8,24.62,28.14,24.62
4027,F,25,7,27,7,2,7,3.86,13.5,3.86
4028,M,25,4,359,7,6,7,51.29,59.83,51.29
4029,F,56,3,52,6,7,6,8.67,7.43,8.67
4030,M,35,7,84,3,8,3,28.0,10.5,28.0
4031,M,25,0,28,4,6,4,7.0,4.67,7.0
4032,M,25,12,107,7,3,4,15.29,35.67,26.75
4033,M,25,6,443,9,4,8,49.22,110.75,55.38
4034,M,25,0,72,8,2,8,9.0,36.0,9.0
4035,M,18,4,44,6,3,6,7.33,14.67,7.33
4036,M,25,1,82,7,8,7,11.71,10.25,11.71
4037,M,50,16,35,9,6,9,3.89,5.83,3.89
4038,M,50,6,20,2,2,2,10.0,10.0,10.0
4039,M,25,16,36,6,6,6,6.0,6.0,6.0
4040,M,25,20,129,3,6,3,43.0,21.5,43.0
4041,M,18,3,576,7,7,8,82.29,82.29,72.0
4042,M,35,15,303,3,2,9,101.0,151.5,33.67
4043,F,25,15,92,6,7,6,15.33,13.14,15.33
4044,F,35,3,32,2,4,2,16.0,8.0,16.0
4045,M,56,13,23,6,6,6,3.83,3.83,3.83
4046,M,45,17,26,7,2,7,3.71,13.0,3.71
4047,M,18,4,31,9,2,9,3.44,15.5,3.44
4048,F,35,1,470,7,2,4,67.14,235.0,117.5
4049,M,45,11,259,7,4,7,37.0,64.75,37.0
4050,M,35,6,109,7,3,7,15.57,36.33,15.57
4051,M,18,14,58,9,9,9,6.44,6.44,6.44
4052,M,25,2,23,6,3,6,3.83,7.67,3.83
4053,M,25,18,316,4,8,4,79.0,39.5,79.0
4054,M,35,3,403,8,6,8,50.38,67.17,50.38
4055,M,50,0,269,4,6,4,67.25,44.83,67.25
4056,M,1,10,13,9,5,4,1.44,2.6,3.25
4057,M,35,6,24,3,3,3,8.0,8.0,8.0
4058,M,25,6,346,5,8,5,69.2,43.25,69.2
4059,M,25,14,28,6,4,6,4.67,7.0,4.67
4060,M,25,18,181,3,8,3,60.33,22.62,60.33
4061,M,50,6,19,4,3,4,4.75,6.33,4.75
4062,M,25,7,215,7,8,8,30.71,26.88,26.88
4063,F,35,1,39,3,7,3,13.0,5.57,13.0
4064,M,45,0,615,8,7,8,76.88,87.86,76.88
4065,F,45,5,16,6,3,6,2.67,5.33,2.67
4066,M,25,0,63,7,5,7,9.0,12.6,9.0
4067,M,45,20,61,5,2,5,12.2,30.5,12.2
4068,M,56,3,8,3,5,3,2.67,1.6,2.67
4069,M,35,15,19,5,5,5,3.8,3.8,3.8
4070,M,25,15,95,7,7,7,13.57,13.57,13.57
4071,M,25,17,81,7,6,7,11.57,13.5,11.57
4072,M,50,6,172,7,6,7,24.57,28.67,24.57
4073,M,25,6,16,4,5,4,4.0,3.2,4.0
4074,M,35,6,18,5,9,5,3.6,2.0,3.6
4075,M,25,16,42,9,5,9,4.67,8.4,4.67
4076,M,25,17,36,3,3,3,12.0,12.0,12.0
4077,F,35,2,156,6,4,6,26.0,39.0,26.0
4078,M,25,15,181,8,7,8,22.62,25.86,22.62
4079,M,35,17,287,3,3,3,95.67,95.67,95.67
4080,M,35,1,54,4,4,4,13.5,13.5,13.5
4081,M,18,12,37,4,2,4,9.25,18.5,9.25
4082,M,25,20,83,3,9,8,27.67,9.22,10.38
4083,M,56,14,500,5,6,5,100.0,83.33,100.0
4084,M,56,13,103,8,2,8,12.88,51.5,12.88
4085,F,25,6,557,9,6,8,61.89,92.83,69.62
4086,F,1,10,196,8,4,4,24.5,49.0,49.0
4087,M,1,4,41,2,3,2,20.5,13.67,20.5
4088,M,25,3,284,2,2,2,142.0,142.0,142.0
4089,M,25,7,482,7,4,7,68.86,120.5,68.86
4090,M,56,6,134,7,2,7,19.14,67.0,19.14
4091,M,25,17,82,3,6,3,27.33,13.67,27.33
4092,F,25,0,51,8,6,8,6.38,8.5,6.38
4093,M,25,4,100,5,7,5,20.0,14.29,20.0
4094,M,25,17,188,6,4,6,31.33,47.0,31.33
4095,M,25,0,34,6,2,6,5.67,17.0,5.67
4096,M,25,15,167,6,3,6,27.83,55.67,27.83
4097,M,25,7,22,8,5,8,2.75,4.4,2.75
4098,M,35,7,80,8,8,8,10.0,10.0,10.0
4099,M,35,17,84,9,9,9,9.33,9.33,9.33
4100,M,56,6,16,4,2,4,4.0,8.0,4.0
4101,M,18,4,59,4,6,4,14.75,9.83,14.75
4102,M,1,10,53,5,3,5,10.6,17.67,10.6
4103,M,18,16,86,3,7,3,28.67,12.29,28.67
4104,M,18,16,103,6,5,6,17.17,20.6,17.17
4105,M,50,7,43,5,8,5,8.6,5.38,8.6
4106,M,25,16,20,7,2,7,2.86,10.0,2.86
4107,F,25,0,244,8,3,8,30.5,81.33,30.5
4108,M,35,17,20,8,7,8,2.5,2.86,2.5
4109,M,35,3,14,3,5,3,4.67,2.8,4.67
4110,F,45,7,10,8,3,8,1.25,3.33,1.25
4111,M,25,15,36,7,6,7,5.14,6.0,5.14
4112,M,45,18,227,7,3,7,32.43,75.67,32.43
4113,M,35,17,18,3,6,3,6.0,3.0,6.0
4114,M,35,14,116,8,5,8,14.5,23.2,14.5
4115,M,25,15,341,8,8,8,42.62,42.62,42.62
4116,M,35,7,236,9,5,9,26.22,47.2,26.22
4117,M,18,4,147,9,3,9,16.33,49.0,16.33
4118,M,25,3,132,6,9,6,22.0,14.67,22.0
4119,M,50,1,35,3,7,3,11.67,5.0,11.67
4120,M,25,16,38,3,6,3,12.67,6.33,12.67
4121,M,45,7,85,6,5,6,14.17,17.0,14.17
4122,M,18,19,223,5,3,5,44.6,74.33,44.6
4123,F,25,4,65,6,9,6,10.83,7.22,10.83
4124,M,25,18,223,3,8,3,74.33,27.88,74.33
4125,M,35,2,31,5,5,5,6.2,6.2,6.2
4126,M,25,17,240,4,7,4,60.0,34.29,60.0
4127,M,50,17,62,7,5,7,8.86,12.4,8.86
4128,M,35,6,43,5,2,5,8.6,21.5,8.6
4129,M,56,11,14,3,3,3,4.67,4.67,4.67
4130,M,35,6,120,5,6,5,24.0,20.0,24.0
4131,M,45,7,71,3,9,5,23.67,7.89,14.2
4132,M,25,17,94,7,3,7,13.43,31.33,13.43
4133,M,45,4,70,6,4,6,11.67,17.5,11.67
4134,F,45,12,79,8,6,8,9.88,13.17,9.88
4135,M,1,10,46,7,4,7,6.57,11.5,6.57
4136,M,50,16,24,3,7,3,8.0,3.43,8.0
4137,M,25,7,57,3,7,3,19.0,8.14,19.0
4138,M,25,7,48,4,3,4,12.0,16.0,12.0
4139,M,56,14,219,2,7,2,109.5,31.29,109.5
4140,M,25,0,499,8,2,4,62.38,249.5,124.75
4141,M,35,17,154,8,5,8,19.25,30.8,19.25
4142,M,56,7,20,3,7,3,6.67,2.86,6.67
4143,F,25,5,17,3,5,3,5.67,3.4,5.67
4144,M,18,4,96,5,2,5,19.2,48.0,19.2
4145,F,50,1,15,3,5,3,5.0,3.0,5.0
4146,M,35,17,18,7,7,7,2.57,2.57,2.57
4147,F,50,7,35,2,6,2,17.5,5.83,17.5
4148,F,35,7,64,7,3,7,9.14,21.33,9.14
4149,M,35,1,34,3,3,3,11.33,11.33,11.33
4150,M,25,0,277,6,3,5,46.17,92.33,55.4
4151,M,45,20,24,7,5,7,3.43,4.8,3.43
4152,M,25,14,118,4,2,4,29.5,59.0,29.5
4153,M,50,17,122,6,3,6,20.33,40.67,20.33
4154,M,25,1,18,6,7,6,3.0,2.57,3.0
4155,M,50,17,38,6,8,6,6.33,4.75,6.33
4156,M,56,20,266,7,6,7,38.0,44.33,38.0
4157,M,50,18,36,6,9,6,6.0,4.0,6.0
4158,F,1,10,16,8,2,8,2.0,8.0,2.0
4159,F,50,9,16,5,3,5,3.2,5.33,3.2
4160,M,35,20,83,4,7,4,20.75,11.86,20.75
4161,M,45,0,297,4,2,9,74.25,148.5,33.0
