MovieID,OriginalTitle,CleanTitle,IMDb_ID
2470,Crocodile Dundee (1986),Crocodile Dundee,tt0090555
2471,Crocodile Dundee II (1988),Crocodile Dundee II,tt0092493
2472,Tough Guys (1986),Tough Guys,tt0092105
2473,Soul Man (1986),Soul Man,tt0091991
2474,"Color of Money, The (1986)","Color of Money, The",tt0090863
2475,52 Pick-Up (1986),52 Pick-Up,tt0090567
2476,Heartbreak Ridge (1986),Heartbreak Ridge,tt0091187
2477,Firewalker (1986),Firewalker,tt0091055
2478,Three Amigos! (1986),Three Amigos!,tt0092086
2479,Gloria (1999),Gloria,tt0120683
2480,Dry Cleaning (Nettoyage à sec) (1997),Dry Cleaning (Nettoyage à sec),tt0119773
2481,My Name Is Joe (1998),My Name Is Joe,tt0151691
2482,Still Crazy (1998),Still Crazy,tt0149151
2483,"Day of the Beast, The (El Día de la bestia) (1995)","Day of the Beast, The (El Día de la bestia)",tt36170770
2484,Tinseltown (1998),Tinseltown,tt14155746
2485,She's All That (1999),She's All That,tt0160862
2486,24-hour Woman (1998),24-hour Woman,tt0138279
2487,"Blood, Guts, Bullets and Octane (1998)","Blood, Guts, Bullets and Octane",tt0163984
2489,Spanish Fly (1998),Spanish Fly,tt0073407
2490,Payback (1999),Payback,tt0120784
2491,Simply Irresistible (1999),Simply Irresistible,tt0145893
2492,20 Dates (1998),20 Dates,tt0138987
2493,"Harmonists, The (1997)","Harmonists, The",tt0128133
2494,"Last Days, The (1998)","Last Days, The",tt1935914
2495,"Fantastic Planet, The (La Planète sauvage) (1973)","Fantastic Planet, The (La Planète sauvage)",tt0070544
2496,Blast from the Past (1999),Blast from the Past,tt0124298
2497,Message in a Bottle (1999),Message in a Bottle,tt0139462
2498,My Favorite Martian (1999),My Favorite Martian,tt0056775
2499,God Said 'Ha!' (1998),God Said 'Ha!',tt0119207
2500,Jawbreaker (1999),Jawbreaker,tt0155776
2501,October Sky (1999),October Sky,tt0132477
2502,Office Space (1999),Office Space,tt0151804
2503,"Apple, The (Sib) (1998)","Apple, The (Sib)",tt1389098
2504,200 Cigarettes (1999),200 Cigarettes,tt0137338
2505,8MM (1999),8MM,tt0134273
2506,"Other Sister, The (1999)","Other Sister, The",tt0123209
2507,Breakfast of Champions (1999),Breakfast of Champions,tt0120618
2508,"Breaks, The (1999)","Breaks, The",tt0181322
2509,Eight Days a Week (1997),Eight Days a Week,tt0119054
2510,Just the Ticket (1999),Just the Ticket,tt0123221
2511,"Long Goodbye, The (1973)","Long Goodbye, The",tt0070334
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)","Ballad of Narayama, The (Narayama Bushiko)",tt0084390
2513,Pet Sematary (1989),Pet Sematary,tt0098084
2514,Pet Sematary II (1992),Pet Sematary II,tt0105128
2515,Children of the Corn II: The Final Sacrifice (1993),Children of the Corn II: The Final Sacrifice,tt0106557
2516,Children of the Corn III (1994),Children of the Corn III,tt15197446
2518,Night Shift (1982),Night Shift,tt0084412
2519,House on Haunted Hill (1958),House on Haunted Hill,tt0185371
2520,Airport (1970),Airport,tt0065377
2521,Airport 1975 (1974),Airport 1975,tt0071110
2522,Airport '77 (1977),Airport '77,tt0075648
2523,Rollercoaster (1977),Rollercoaster,tt0076636
2524,"Towering Inferno, The (1974)","Towering Inferno, The",tt0072308
2525,Alligator (1980),Alligator,tt0080354
2526,Meteor (1979),Meteor,tt0079550
2527,Westworld (1973),Westworld,tt0475784
2528,Logan's Run (1976),Logan's Run,tt0074812
2529,Planet of the Apes (1968),Planet of the Apes,tt0133152
2531,Battle for the Planet of the Apes (1973),Battle for the Planet of the Apes,tt0069768
2532,Conquest of the Planet of the Apes (1972),Conquest of the Planet of the Apes,tt0068408
2533,Escape from the Planet of the Apes (1971),Escape from the Planet of the Apes,tt30759896
2534,Avalanche (1978),Avalanche,tt0176467
2535,Earthquake (1974),Earthquake,tt0071455
2537,Beyond the Poseidon Adventure (1979),Beyond the Poseidon Adventure,tt0078856
2538,Dancemaker (1998),Dancemaker,tt0175550
2539,Analyze This (1999),Analyze This,tt0122933
2540,"Corruptor, The (1999)","Corruptor, The",tt0142192
2541,Cruel Intentions (1999),Cruel Intentions,tt0139134
2542,"Lock, Stock & Two Smoking Barrels (1998)","Lock, Stock & Two Smoking Barrels",tt1120452
2547,Harvest (1998),Harvest,tt13610344
2548,"Rage: Carrie 2, The (1999)","Rage: Carrie 2, The",tt0144814
2549,Wing Commander (1999),Wing Commander,tt0131646
2550,"Haunting, The (1963)","Haunting, The",tt6763664
2551,Dead Ringers (1988),Dead Ringers,tt0094964
2554,Children of the Damned (1963),Children of the Damned,tt0056931
2555,Baby Geniuses (1999),Baby Geniuses,tt0118665
2556,Telling You (1998),Telling You,tt0120859
2557,I Stand Alone (Seul contre tous) (1998),I Stand Alone (Seul contre tous),tt12306970
2558,Forces of Nature (1999),Forces of Nature,tt0141098
2559,"King and I, The (1999)","King and I, The",tt0049408
2560,Ravenous (1999),Ravenous,tt0129332
2561,True Crime (1999),True Crime,tt0139668
2563,Beauty (1998),Beauty,tt2771200
2564,"Empty Mirror, The (1999)","Empty Mirror, The",tt0116192
2565,"King and I, The (1956)","King and I, The",tt0049408
2566,Doug's 1st Movie (1999),Doug's 1st Movie,tt0187819
2569,Among Giants (1998),Among Giants,tt0122906
2570,"Walk on the Moon, A (1999)","Walk on the Moon, A",tt0120613
2571,"Matrix, The (1999)","Matrix, The",tt0133093
2572,10 Things I Hate About You (1999),10 Things I Hate About You,tt0147800
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)","Dreamlife of Angels, The (La Vie rêvée des anges)",tt0120449
2576,"Love, etc. (1996)","Love, etc.",tt0116932
2577,Metroland (1997),Metroland,tt0119665
2578,"Sticky Fingers of Time, The (1997)","Sticky Fingers of Time, The",tt0127302
2579,Following (1998),Following,tt0154506
2582,Twin Dragons (Shuang long hui) (1992),Twin Dragons (Shuang long hui),tt0105399
2583,Cookie's Fortune (1999),Cookie's Fortune,tt0126250
2584,Foolish (1999),Foolish,tt0166195
2586,"Goodbye, Lover (1999)","Goodbye, Lover",tt0119219
2587,Life (1999),Life,tt12908150
2589,Friends & Lovers (1999),Friends & Lovers,tt0143261
2590,Hideous Kinky (1998),Hideous Kinky,tt0136244
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Jeanne and the Perfect Guy (Jeanne et le garçon formidable),tt0123923
2592,"Joyriders, The (1999)","Joyriders, The",tt0139394
2599,Election (1999),Election,tt0126886
2600,eXistenZ (1999),eXistenZ,tt0120907
2601,"Little Bit of Soul, A (1998)","Little Bit of Soul, A",tt0119546
2603,Nô (1998),Nô,tt28309594
2606,Idle Hands (1999),Idle Hands,tt0138510
2607,Get Real (1998),Get Real,tt0212662
2608,Heaven (1998),Heaven,tt0320661
2609,"King of Masks, The (Bian Lian) (1996)","King of Masks, The (Bian Lian)",tt0115669
2614,Chopping Mall (a.k.a. Killbots) (1986),Chopping Mall (a.k.a. Killbots),tt36015215
2615,My Science Project (1985),My Science Project,tt0089652
2616,Dick Tracy (1990),Dick Tracy,tt0099422
2617,"Mummy, The (1999)","Mummy, The",tt0120616
2618,"Castle, The (1997)","Castle, The",tt0272020
2619,Mascara (1999),Mascara,tt0093504
2620,This Is My Father (1998),This Is My Father,tt0120865
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Xiu Xiu: The Sent-Down Girl (Tian yu),tt0115005
2622,"Midsummer Night's Dream, A (1999)","Midsummer Night's Dream, A",tt0063297
2623,Trippin' (1999),Trippin',tt0160298
2624,After Life (1998),After Life,tt8398600
2625,Black Mask (Hak hap) (1996),Black Mask (Hak hap),tt0053114
2626,Edge of Seventeen (1998),Edge of Seventeen,tt1878870
2627,Endurance (1998),Endurance,tt18556278
2628,Star Wars: Episode I - The Phantom Menace (1999),Star Wars: Episode I - The Phantom Menace,tt0120915
2629,"Love Letter, The (1999)","Love Letter, The",tt0166252
2630,Besieged (L' Assedio) (1998),Besieged (L' Assedio),tt18731896
2631,Frogs for Snakes (1998),Frogs for Snakes,tt0120680
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)","Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",tt0059643
2633,"Mummy, The (1932)","Mummy, The",tt0120616
2634,"Mummy, The (1959)","Mummy, The",tt0120616
2635,"Mummy's Curse, The (1944)","Mummy's Curse, The",tt0037098
2636,"Mummy's Ghost, The (1944)","Mummy's Ghost, The",tt0037099
2637,"Mummy's Hand, The (1940)","Mummy's Hand, The",tt0032818
2638,"Mummy's Tomb, The (1942)","Mummy's Tomb, The",tt0035096
2639,Mommie Dearest (1981),Mommie Dearest,tt0082766
2640,Superman (1978),Superman,tt5950044
2641,Superman II (1980),Superman II,tt0081573
2643,Superman IV: The Quest for Peace (1987),Superman IV: The Quest for Peace,tt0094074
2644,Dracula (1931),Dracula,tt0036376
2645,Dracula (1958),Dracula,tt0036376
2646,House of Dracula (1945),House of Dracula,tt0037793
2647,House of Frankenstein (1944),House of Frankenstein,tt0036931
2648,Frankenstein (1931),Frankenstein,tt1312221
2649,Son of Frankenstein (1939),Son of Frankenstein,tt0031951
2650,"Ghost of Frankenstein, The (1942)","Ghost of Frankenstein, The",tt0034786
2651,Frankenstein Meets the Wolf Man (1943),Frankenstein Meets the Wolf Man,tt0035899
2652,"Curse of Frankenstein, The (1957)","Curse of Frankenstein, The",tt0050280
2653,Son of Dracula (1943),Son of Dracula,tt0036376
2654,"Wolf Man, The (1941)","Wolf Man, The",tt0034398
2655,Howling II: Your Sister Is a Werewolf (1985),Howling II: Your Sister Is a Werewolf,tt4855798
2656,Tarantula (1955),Tarantula,tt0048696
2657,"Rocky Horror Picture Show, The (1975)","Rocky Horror Picture Show, The",tt0073629
2658,"Flying Saucer, The (1950)","Flying Saucer, The",tt0042469
2659,It Came from Hollywood (1982),It Came from Hollywood,tt4011584
2660,"Thing From Another World, The (1951)","Thing From Another World, The",tt0044121
2661,It Came from Outer Space (1953),It Came from Outer Space,tt0045920
2662,"War of the Worlds, The (1953)","War of the Worlds, The",tt0407304
2663,It Came from Beneath the Sea (1955),It Came from Beneath the Sea,tt0048215
2664,Invasion of the Body Snatchers (1956),Invasion of the Body Snatchers,tt0077745
2665,Earth Vs. the Flying Saucers (1956),Earth Vs. the Flying Saucers,tt0049169
2666,It Conquered the World (1956),It Conquered the World,tt0049370
2667,"Mole People, The (1956)","Mole People, The",tt0049516
2668,Swamp Thing (1982),Swamp Thing,tt8362852
2669,Pork Chop Hill (1959),Pork Chop Hill,tt0053183
2670,"Run Silent, Run Deep (1958)","Run Silent, Run Deep",tt0052151
2671,Notting Hill (1999),Notting Hill,tt0125439
2672,"Thirteenth Floor, The (1999)","Thirteenth Floor, The",tt0139809
2674,"Loss of Sexual Innocence, The (1999)","Loss of Sexual Innocence, The",tt0126859
2675,Twice Upon a Yesterday (1998),Twice Upon a Yesterday,tt0138590
2676,Instinct (1999),Instinct,tt0103772
2677,Buena Vista Social Club (1999),Buena Vista Social Club,tt0186508
2678,Desert Blue (1999),Desert Blue,tt0126261
2679,Finding North (1999),Finding North,tt0124555
2680,Floating (1997),Floating,tt0053390
2681,Free Enterprise (1998),Free Enterprise,tt0141105
2682,Limbo (1999),Limbo,tt21833834
2683,Austin Powers: The Spy Who Shagged Me (1999),Austin Powers: The Spy Who Shagged Me,tt0145660
2684,Taxman (1999),Taxman,tt0138862
2685,"Red Dwarf, The (Le Nain rouge) (1998)","Red Dwarf, The (Le Nain rouge)",tt0156820
2686,"Red Violin, The (Le Violon rouge) (1998)","Red Violin, The (Le Violon rouge)",tt0120802
2687,Tarzan (1999),Tarzan,tt0120855
2688,"General's Daughter, The (1999)","General's Daughter, The",tt0144214
2689,Get Bruce (1999),Get Bruce,tt1018723
2690,"Ideal Husband, An (1999)","Ideal Husband, An",tt0122541
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)","Legend of 1900, The (Leggenda del pianista sull'oceano)",tt0120731
2692,Run Lola Run (Lola rennt) (1998),Run Lola Run (Lola rennt),tt0130827
2693,Trekkies (1997),Trekkies,tt0120370
2694,Big Daddy (1999),Big Daddy,tt0142342
2695,"Boys, The (1997)","Boys, The",tt1190634
2696,"Dinner Game, The (Le Dîner de cons) (1998)","Dinner Game, The (Le Dîner de cons)",tt30021334
2697,My Son the Fanatic (1998),My Son the Fanatic,tt0119743
2698,Zone 39 (1997),Zone 39,tt0120554
2699,Arachnophobia (1990),Arachnophobia,tt0099052
2700,"South Park: Bigger, Longer and Uncut (1999)","South Park: Bigger, Longer and Uncut",tt0158983
2701,Wild Wild West (1999),Wild Wild West,tt0120891
2702,Summer of Sam (1999),Summer of Sam,tt0162677
2703,Broken Vessels (1998),Broken Vessels,tt0149964
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)","Lovers on the Bridge, The (Les Amants du Pont-Neuf)",tt0101318
2706,American Pie (1999),American Pie,tt0163651
2707,Arlington Road (1999),Arlington Road,tt0137363
2708,"Autumn Tale, An (Conte d'automne) (1998)","Autumn Tale, An (Conte d'automne)",tt0137439
2709,Muppets From Space (1999),Muppets From Space,tt0158811
2710,"Blair Witch Project, The (1999)","Blair Witch Project, The",tt0185937
2711,My Life So Far (1999),My Life So Far,tt0120899
2712,Eyes Wide Shut (1999),Eyes Wide Shut,tt0120663
2713,Lake Placid (1999),Lake Placid,tt0139414
2714,"Wood, The (1999)","Wood, The",tt0161100
2715,"Velocity of Gary, The (1998)","Velocity of Gary, The",tt0120878
2716,Ghostbusters (1984),Ghostbusters,tt0087332
2717,Ghostbusters II (1989),Ghostbusters II,tt0097428
2718,Drop Dead Gorgeous (1999),Drop Dead Gorgeous,tt0157503
2719,"Haunting, The (1999)","Haunting, The",tt0171363
2720,Inspector Gadget (1999),Inspector Gadget,tt0141369
2721,Trick (1999),Trick,tt0162710
2722,Deep Blue Sea (1999),Deep Blue Sea,tt0149261
2723,Mystery Men (1999),Mystery Men,tt0132347
2724,Runaway Bride (1999),Runaway Bride,tt0163187
2725,Twin Falls Idaho (1999),Twin Falls Idaho,tt0162830
2726,"Killing, The (1956)","Killing, The",tt1637727
2727,Killer's Kiss (1955),Killer's Kiss,tt0048254
2728,Spartacus (1960),Spartacus,tt1442449
2729,Lolita (1962),Lolita,tt0119558
2730,Barry Lyndon (1975),Barry Lyndon,tt0072684
2731,"400 Blows, The (Les Quatre cents coups) (1959)","400 Blows, The (Les Quatre cents coups)",tt31976147
2732,Jules and Jim (Jules et Jim) (1961),Jules and Jim (Jules et Jim),tt0055032
2733,Vibes (1988),Vibes,tt0096378
2734,"Mosquito Coast, The (1986)","Mosquito Coast, The",tt0091557
2735,"Golden Child, The (1986)","Golden Child, The",tt0091129
2736,Brighton Beach Memoirs (1986),Brighton Beach Memoirs,tt0090774
2737,Assassination (1987),Assassination,tt27757681
2738,Crimes of the Heart (1986),Crimes of the Heart,tt0090886
2739,"Color Purple, The (1985)","Color Purple, The",tt1200263
2740,"Kindred, The (1986)","Kindred, The",tt0091343
2741,No Mercy (1986),No Mercy,tt1662557
2742,Ménage (Tenue de soirée) (1986),Ménage (Tenue de soirée),tt0092068
2743,Native Son (1986),Native Son,tt6566768
2744,Otello (1986),Otello,tt0091699
2745,"Mission, The (1986)","Mission, The",tt9603208
2746,Little Shop of Horrors (1986),Little Shop of Horrors,tt0091419
2747,"Little Shop of Horrors, The (1960)","Little Shop of Horrors, The",tt0054033
2748,Allan Quartermain and the Lost City of Gold (1987),Allan Quartermain and the Lost City of Gold,tt7547410
2749,"Morning After, The (1986)","Morning After, The",tt0091554
2750,Radio Days (1987),Radio Days,tt0093818
2751,From the Hip (1987),From the Hip,tt0093051
2752,Outrageous Fortune (1987),Outrageous Fortune,tt0461097
2753,"Bedroom Window, The (1987)","Bedroom Window, The",tt0092627
2754,Deadtime Stories (1987),Deadtime Stories,tt0092850
2755,Light of Day (1987),Light of Day,tt0093415
2756,Wanted: Dead or Alive (1987),Wanted: Dead or Alive,tt0051327
2757,Frances (1982),Frances,tt0083967
2758,Plenty (1985),Plenty,tt0089816
2759,Dick (1999),Dick,tt0144168
2760,"Gambler, The (A Játékos) (1997)","Gambler, The (A Játékos)",tt0054909
2761,"Iron Giant, The (1999)","Iron Giant, The",tt0129167
2762,"Sixth Sense, The (1999)","Sixth Sense, The",tt0167404
2763,"Thomas Crown Affair, The (1999)","Thomas Crown Affair, The",tt0155267
2764,"Thomas Crown Affair, The (1968)","Thomas Crown Affair, The",tt5500064
2765,"Acid House, The (1998)","Acid House, The",tt0122515
2766,"Adventures of Sebastian Cole, The (1998)","Adventures of Sebastian Cole, The",tt0168449
2767,Illuminata (1998),Illuminata,tt0120709
2768,Stiff Upper Lips (1998),Stiff Upper Lips,tt0120210
2769,"Yards, The (1999)","Yards, The",tt0190138
2770,Bowfinger (1999),Bowfinger,tt0131325
2771,Brokedown Palace (1999),Brokedown Palace,tt0120620
2772,Detroit Rock City (1999),Detroit Rock City,tt0165710
2773,Alice and Martin (Alice et Martin) (1998),Alice and Martin (Alice et Martin),tt0176422
2774,Better Than Chocolate (1999),Better Than Chocolate,tt0168987
2775,Head On (1998),Head On,tt0347048
2776,"Marcello Mastroianni: I Remember Yes, I Remember (1997)","Marcello Mastroianni: I Remember Yes, I Remember",tt0119614
2777,Cobra (1925),Cobra,tt7221388
2778,Never Talk to Strangers (1995),Never Talk to Strangers,tt1672092
2779,Heaven Can Wait (1978),Heaven Can Wait,tt0035979
2780,"Raven, The (1963)","Raven, The",tt1486192
2781,"Tingler, The (1959)","Tingler, The",tt0053363
2782,Pit and the Pendulum (1961),Pit and the Pendulum,tt0055304
2783,"Tomb of Ligeia, The (1965)","Tomb of Ligeia, The",tt0059821
2784,"Masque of the Red Death, The (1964)","Masque of the Red Death, The",tt35627565
2785,Tales of Terror (1962),Tales of Terror,tt0056552
2786,Haunted Honeymoon (1986),Haunted Honeymoon,tt0091178
2787,Cat's Eye (1985),Cat's Eye,tt0088889
2788,And Now for Something Completely Different (1971),And Now for Something Completely Different,tt0066765
2789,Damien: Omen II (1978),Damien: Omen II,tt0077394
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)","Final Conflict, The (a.k.a. Omen III: The Final Conflict)",tt0082377
2791,Airplane! (1980),Airplane!,tt0080339
2792,Airplane II: The Sequel (1982),Airplane II: The Sequel,tt6695444
2793,"American Werewolf in Paris, An (1997)","American Werewolf in Paris, An",tt0118604
2794,European Vacation (1985),European Vacation,tt0089670
2795,Vacation (1983),Vacation,tt1524930
2796,Funny Farm (1988),Funny Farm,tt0095188
2797,Big (1988),Big,tt0094737
2798,Problem Child (1990),Problem Child,tt0100419
2799,Problem Child 2 (1991),Problem Child 2,tt0102719
2800,Little Nemo: Adventures in Slumberland (1992),Little Nemo: Adventures in Slumberland,tt29559300
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Oscar and Lucinda (a.k.a. Oscar & Lucinda),tt0119843
2802,Tequila Sunrise (1988),Tequila Sunrise,tt0096244
2803,"Pelican Brief, The (1993)","Pelican Brief, The",tt0107798
2804,"Christmas Story, A (1983)","Christmas Story, A",tt0085334
2805,Mickey Blue Eyes (1999),Mickey Blue Eyes,tt0130121
2806,Teaching Mrs. Tingle (1999),Teaching Mrs. Tingle,tt0133046
2807,Universal Soldier: The Return (1999),Universal Soldier: The Return,tt0176269
2808,Universal Soldier (1992),Universal Soldier,tt0105698
2809,Love Stinks (1999),Love Stinks,tt0188863
2810,Perfect Blue (1997),Perfect Blue,tt0156887
2811,With Friends Like These... (1998),With Friends Like These...,tt0119692
2812,In Too Deep (1999),In Too Deep,tt0160401
2813,"Source, The (1999)","Source, The",tt2245223
2814,"Bat, The (1959)","Bat, The",tt0052602
2815,Iron Eagle (1986),Iron Eagle,tt0091278
2816,Iron Eagle II (1988),Iron Eagle II,tt0095382
2817,Aces: Iron Eagle III (1992),Aces: Iron Eagle III,tt0103617
